"","ID","Group","Response_time","Accuracy","Side","Direction","View","Angle","RT","Block","Reject_trial"
"315","P01","Right-hand",1388.7,1,"Right","Medial","Palmar","270",1388.7,4,"no"
"316","P01","Right-hand",762.2,1,"Left","Up","Palmar","0",762.2,4,"no"
"317","P01","Right-hand",1886.6,1,"Left","Lateral","Dorsal","45",1886.6,4,"no"
"318","P01","Right-hand",759,1,"Left","Medial","Dorsal","315",759,4,"no"
"319","P01","Right-hand",769.3,1,"Right","Up","Palmar","0",769.3,4,"no"
"320","P01","Right-hand",964.5,1,"Right","Lateral","Palmar","90",964.5,4,"no"
"321","P01","Right-hand",1508.2,1,"Right","Lateral","Palmar","135",1508.2,4,"no"
"322","P01","Right-hand",768.3,1,"Left","Medial","Palmar","315",768.3,4,"no"
"323","P01","Right-hand",961.1,0,"Left","Down","Palmar","180",961.1,4,"no"
"324","P01","Right-hand",768.4,1,"Left","Medial","Palmar","225",768.4,4,"no"
"325","P01","Right-hand",768.1,1,"Right","Lateral","Dorsal","45",768.1,4,"no"
"326","P01","Right-hand",975.8,1,"Left","Lateral","Dorsal","135",975.8,4,"no"
"327","P01","Right-hand",950.2,0,"Left","Down","Dorsal","180",950.2,4,"no"
"328","P01","Right-hand",1142.5,1,"Left","Lateral","Palmar","135",1142.5,4,"no"
"329","P01","Right-hand",396.1,0,"Right","Down","Dorsal","180",396.1,4,"no"
"330","P01","Right-hand",390.2,1,"Left","Lateral","Palmar","90",390.2,4,"no"
"331","P01","Right-hand",776.4,1,"Right","Lateral","Dorsal","90",776.4,4,"no"
"332","P01","Right-hand",1532.1,1,"Left","Lateral","Dorsal","45",1532.1,4,"no"
"333","P01","Right-hand",1151.2,1,"Right","Medial","Dorsal","225",1151.2,4,"no"
"334","P01","Right-hand",1143.7,1,"Right","Lateral","Dorsal","90",1143.7,4,"no"
"335","P01","Right-hand",946.4,1,"Right","Down","Palmar","180",946.4,4,"no"
"336","P01","Right-hand",757.7,1,"Left","Medial","Palmar","270",757.7,4,"no"
"337","P01","Right-hand",1458.7,1,"Right","Lateral","Palmar","45",1458.7,4,"no"
"338","P01","Right-hand",960,1,"Right","Lateral","Palmar","135",960,4,"no"
"339","P01","Right-hand",978.2,1,"Left","Medial","Dorsal","315",978.2,4,"no"
"340","P01","Right-hand",776.7,1,"Left","Lateral","Dorsal","90",776.7,4,"no"
"341","P01","Right-hand",946.4,1,"Right","Lateral","Dorsal","135",946.4,4,"no"
"342","P01","Right-hand",779.8,1,"Right","Medial","Palmar","270",779.8,4,"no"
"343","P01","Right-hand",951.5,0,"Right","Down","Dorsal","180",951.5,4,"no"
"344","P01","Right-hand",958.7,0,"Left","Lateral","Palmar","45",958.7,4,"no"
"345","P01","Right-hand",770.4,1,"Left","Medial","Palmar","315",770.4,4,"no"
"346","P01","Right-hand",1149.5,1,"Left","Up","Dorsal","0",1149.5,4,"no"
"347","P01","Right-hand",1139.8,0,"Left","Medial","Dorsal","225",1139.8,4,"no"
"348","P01","Right-hand",768.9,1,"Left","Lateral","Palmar","90",768.9,4,"no"
"349","P01","Right-hand",1880,1,"Right","Up","Palmar","0",1880,4,"no"
"350","P01","Right-hand",1330.7,1,"Left","Down","Palmar","180",1330.7,4,"no"
"351","P01","Right-hand",1330.2,1,"Right","Medial","Dorsal","315",1330.2,4,"no"
"352","P01","Right-hand",988.5,1,"Right","Medial","Palmar","225",988.5,4,"no"
"353","P01","Right-hand",1153.7,1,"Right","Medial","Dorsal","270",1153.7,4,"no"
"354","P01","Right-hand",757,1,"Left","Medial","Palmar","225",757,4,"no"
"355","P01","Right-hand",956.9,0,"Left","Lateral","Palmar","135",956.9,4,"no"
"356","P01","Right-hand",1509.8,1,"Left","Lateral","Dorsal","135",1509.8,4,"no"
"357","P01","Right-hand",774.2,0,"Right","Lateral","Palmar","90",774.2,4,"no"
"358","P01","Right-hand",947.6,1,"Right","Up","Dorsal","0",947.6,4,"no"
"359","P01","Right-hand",946.2,1,"Left","Medial","Dorsal","270",946.2,4,"no"
"360","P01","Right-hand",764.4,1,"Left","Up","Palmar","0",764.4,4,"no"
"361","P01","Right-hand",957,1,"Right","Lateral","Dorsal","45",957,4,"no"
"362","P02","Bimanual",1127,0,"Left","Lateral","Palmar","90",1127,1,"no"
"363","P02","Bimanual",1197,1,"Right","Medial","Palmar","315",1197,1,"no"
"364","P02","Bimanual",1180,1,"Right","Up","Dorsal","0",1180,1,"no"
"365","P02","Bimanual",1101,0,"Right","Lateral","Dorsal","135",1101,1,"no"
"366","P02","Bimanual",2083,1,"Right","Down","Dorsal","180",2083,1,"no"
"367","P02","Bimanual",1305,0,"Right","Medial","Dorsal","315",1305,1,"no"
"368","P02","Bimanual",2200,1,"Right","Medial","Dorsal","225",2200,1,"no"
"369","P02","Bimanual",2096,1,"Left","Up","Palmar","0",2096,1,"no"
"370","P02","Bimanual",2362,1,"Left","Lateral","Dorsal","90",2362,1,"no"
"371","P02","Bimanual",2196,1,"Left","Medial","Palmar","270",2196,1,"no"
"372","P02","Bimanual",1497,1,"Left","Lateral","Dorsal","135",1497,1,"no"
"373","P02","Bimanual",1385,1,"Left","Down","Dorsal","180",1385,1,"no"
"374","P02","Bimanual",1085,1,"Right","Medial","Palmar","270",1085,1,"no"
"375","P02","Bimanual",1230,1,"Left","Medial","Dorsal","270",1230,1,"no"
"376","P02","Bimanual",1128,1,"Left","Lateral","Palmar","45",1128,1,"no"
"377","P02","Bimanual",835,1,"Right","Medial","Dorsal","270",835,1,"no"
"378","P02","Bimanual",986,1,"Right","Lateral","Dorsal","90",986,1,"no"
"379","P02","Bimanual",1783,1,"Left","Down","Palmar","180",1783,1,"no"
"380","P02","Bimanual",1650,0,"Right","Up","Palmar","0",1650,1,"no"
"381","P02","Bimanual",1149,1,"Right","Medial","Palmar","225",1149,1,"no"
"382","P02","Bimanual",1067,1,"Left","Medial","Palmar","315",1067,1,"no"
"383","P02","Bimanual",980,1,"Right","Lateral","Palmar","45",980,1,"no"
"384","P02","Bimanual",1002,1,"Left","Medial","Dorsal","315",1002,1,"no"
"385","P02","Bimanual",1030,1,"Left","Medial","Palmar","225",1030,1,"no"
"386","P02","Bimanual",967,1,"Left","Lateral","Dorsal","45",967,1,"no"
"387","P02","Bimanual",730,1,"Right","Lateral","Dorsal","45",730,1,"no"
"388","P02","Bimanual",696,1,"Left","Up","Dorsal","0",696,1,"no"
"389","P02","Bimanual",1079,1,"Right","Lateral","Palmar","90",1079,1,"no"
"390","P02","Bimanual",897,1,"Left","Medial","Dorsal","225",897,1,"no"
"391","P02","Bimanual",2963,0,"Right","Down","Palmar","180",2963,1,"no"
"392","P02","Bimanual",927,0,"Right","Medial","Dorsal","225",927,1,"no"
"393","P02","Bimanual",1112,1,"Right","Medial","Palmar","270",1112,1,"no"
"394","P02","Bimanual",633,1,"Right","Medial","Dorsal","315",633,1,"no"
"395","P02","Bimanual",1111,1,"Left","Lateral","Palmar","45",1111,1,"no"
"396","P02","Bimanual",1198,1,"Right","Lateral","Palmar","45",1198,1,"no"
"397","P02","Bimanual",963,0,"Left","Down","Dorsal","180",963,1,"no"
"398","P02","Bimanual",915,1,"Left","Medial","Palmar","315",915,1,"no"
"399","P02","Bimanual",1234,1,"Left","Down","Palmar","180",1234,1,"no"
"400","P02","Bimanual",1281,1,"Left","Medial","Dorsal","270",1281,1,"no"
"401","P02","Bimanual",1802,1,"Left","Medial","Dorsal","225",1802,1,"no"
"402","P02","Bimanual",1179,1,"Right","Down","Palmar","180",1179,1,"no"
"403","P02","Bimanual",1282,1,"Right","Down","Dorsal","180",1282,1,"no"
"404","P02","Bimanual",916,1,"Left","Medial","Palmar","270",916,1,"no"
"405","P02","Bimanual",1683,1,"Left","Lateral","Palmar","90",1683,1,"no"
"406","P02","Bimanual",848,1,"Right","Lateral","Dorsal","90",848,1,"no"
"407","P02","Bimanual",769,1,"Right","Lateral","Dorsal","135",769,1,"no"
"408","P02","Bimanual",1395,1,"Left","Medial","Palmar","225",1395,1,"no"
"409","P02","Bimanual",778,1,"Right","Medial","Palmar","315",778,1,"no"
"410","P02","Bimanual",1296,1,"Left","Up","Palmar","0",1296,1,"no"
"411","P02","Bimanual",833,1,"Left","Lateral","Dorsal","90",833,1,"no"
"412","P02","Bimanual",1027,1,"Left","Lateral","Palmar","135",1027,1,"no"
"413","P02","Bimanual",982,1,"Left","Medial","Dorsal","315",982,1,"no"
"414","P02","Bimanual",1130,1,"Right","Up","Palmar","0",1130,1,"no"
"415","P02","Bimanual",964,1,"Right","Up","Dorsal","0",964,1,"no"
"416","P02","Bimanual",1117,1,"Left","Lateral","Dorsal","45",1117,1,"no"
"417","P02","Bimanual",1145,1,"Right","Lateral","Dorsal","45",1145,1,"no"
"418","P02","Bimanual",748,1,"Left","Lateral","Dorsal","135",748,1,"no"
"419","P02","Bimanual",673,1,"Left","Up","Dorsal","0",673,1,"no"
"420","P02","Bimanual",846,1,"Right","Medial","Dorsal","270",846,1,"no"
"421","P02","Bimanual",1164,0,"Right","Lateral","Palmar","135",1164,1,"no"
"422","P02","Bimanual",939,1,"Right","Medial","Palmar","225",939,1,"no"
"423","P02","Bimanual",984,1,"Right","Lateral","Palmar","90",984,1,"no"
"424","P02","Bimanual",913,1,"Left","Medial","Palmar","315",913,1,"no"
"425","P02","Bimanual",1051,0,"Right","Lateral","Dorsal","135",1051,1,"no"
"426","P02","Bimanual",762,1,"Left","Lateral","Dorsal","135",762,1,"no"
"427","P02","Bimanual",647,1,"Right","Medial","Palmar","270",647,1,"no"
"428","P02","Bimanual",646,1,"Left","Up","Dorsal","0",646,1,"no"
"429","P02","Bimanual",734,1,"Left","Lateral","Dorsal","45",734,1,"no"
"430","P02","Bimanual",778,1,"Right","Lateral","Palmar","90",778,1,"no"
"431","P02","Bimanual",612,1,"Left","Lateral","Palmar","90",612,1,"no"
"432","P02","Bimanual",1184,1,"Left","Medial","Palmar","225",1184,1,"no"
"433","P02","Bimanual",1581,0,"Left","Down","Dorsal","180",1581,1,"no"
"434","P02","Bimanual",1478,1,"Left","Medial","Palmar","270",1478,1,"no"
"435","P02","Bimanual",1017,1,"Right","Medial","Dorsal","270",1017,1,"no"
"436","P02","Bimanual",601,1,"Right","Medial","Dorsal","315",601,1,"no"
"437","P02","Bimanual",680,1,"Left","Lateral","Dorsal","90",680,1,"no"
"438","P02","Bimanual",1212,0,"Right","Down","Dorsal","180",1212,1,"no"
"439","P02","Bimanual",1449,1,"Right","Down","Palmar","180",1449,1,"no"
"440","P02","Bimanual",1002,1,"Right","Up","Palmar","0",1002,1,"no"
"441","P02","Bimanual",761,0,"Right","Lateral","Dorsal","90",761,1,"no"
"442","P02","Bimanual",763,1,"Right","Medial","Palmar","315",763,1,"no"
"443","P02","Bimanual",695,1,"Left","Medial","Dorsal","225",695,1,"no"
"444","P02","Bimanual",751,1,"Left","Medial","Dorsal","315",751,1,"no"
"445","P02","Bimanual",596,1,"Right","Medial","Dorsal","225",596,1,"no"
"446","P02","Bimanual",1732,0,"Left","Down","Palmar","180",1732,1,"no"
"447","P02","Bimanual",2764,1,"Right","Lateral","Palmar","45",2764,1,"no"
"448","P02","Bimanual",1398,1,"Left","Medial","Dorsal","270",1398,1,"no"
"449","P02","Bimanual",1413,1,"Left","Lateral","Palmar","135",1413,1,"no"
"450","P02","Bimanual",596,1,"Right","Up","Dorsal","0",596,1,"no"
"451","P02","Bimanual",713,1,"Right","Lateral","Palmar","135",713,1,"no"
"452","P02","Bimanual",678,1,"Left","Up","Palmar","0",678,1,"no"
"453","P02","Bimanual",651,1,"Left","Lateral","Palmar","45",651,1,"no"
"454","P02","Bimanual",647,1,"Right","Lateral","Dorsal","45",647,1,"no"
"455","P02","Bimanual",912,1,"Right","Medial","Palmar","225",912,1,"no"
"456","P02","Bimanual",548,1,"Right","Up","Dorsal","0",548,2,"no"
"457","P02","Bimanual",1012,1,"Right","Down","Palmar","180",1012,2,"no"
"458","P02","Bimanual",697,1,"Left","Down","Palmar","180",697,2,"no"
"459","P02","Bimanual",880,0,"Left","Lateral","Dorsal","135",880,2,"no"
"460","P02","Bimanual",1049,1,"Right","Down","Dorsal","180",1049,2,"no"
"461","P02","Bimanual",1013,1,"Left","Lateral","Palmar","45",1013,2,"no"
"462","P02","Bimanual",671,1,"Left","Up","Palmar","0",671,2,"no"
"463","P02","Bimanual",996,1,"Right","Medial","Dorsal","315",996,2,"no"
"464","P02","Bimanual",930,1,"Left","Medial","Palmar","315",930,2,"no"
"465","P02","Bimanual",614,1,"Right","Lateral","Dorsal","45",614,2,"no"
"466","P02","Bimanual",1679,1,"Left","Medial","Dorsal","225",1679,2,"no"
"467","P02","Bimanual",968,1,"Left","Medial","Dorsal","315",968,2,"no"
"468","P02","Bimanual",696,1,"Right","Lateral","Dorsal","90",696,2,"no"
"469","P02","Bimanual",867,1,"Right","Medial","Dorsal","270",867,2,"no"
"470","P02","Bimanual",867,1,"Right","Medial","Palmar","270",867,2,"no"
"471","P02","Bimanual",665,1,"Left","Lateral","Dorsal","45",665,2,"no"
"472","P02","Bimanual",763,1,"Right","Medial","Dorsal","225",763,2,"no"
"473","P02","Bimanual",948,1,"Right","Medial","Palmar","315",948,2,"no"
"474","P02","Bimanual",876,0,"Left","Down","Dorsal","180",876,2,"no"
"475","P02","Bimanual",931,1,"Left","Medial","Palmar","225",931,2,"no"
"476","P02","Bimanual",964,1,"Right","Lateral","Palmar","135",964,2,"no"
"477","P02","Bimanual",764,1,"Left","Medial","Dorsal","270",764,2,"no"
"478","P02","Bimanual",796,1,"Left","Lateral","Palmar","90",796,2,"no"
"479","P02","Bimanual",732,1,"Right","Lateral","Palmar","90",732,2,"no"
"480","P02","Bimanual",651,1,"Right","Lateral","Palmar","45",651,2,"no"
"481","P02","Bimanual",672,1,"Right","Up","Palmar","0",672,2,"no"
"482","P02","Bimanual",814,1,"Left","Lateral","Dorsal","90",814,2,"no"
"483","P02","Bimanual",655,1,"Left","Up","Dorsal","0",655,2,"no"
"484","P02","Bimanual",1129,1,"Left","Lateral","Palmar","135",1129,2,"no"
"485","P02","Bimanual",613,1,"Right","Medial","Palmar","225",613,2,"no"
"486","P02","Bimanual",699,0,"Right","Lateral","Dorsal","135",699,2,"no"
"487","P02","Bimanual",829,0,"Left","Medial","Palmar","270",829,2,"no"
"488","P02","Bimanual",614,1,"Right","Lateral","Dorsal","45",614,2,"no"
"489","P02","Bimanual",696,1,"Left","Lateral","Dorsal","45",696,2,"no"
"490","P02","Bimanual",784,1,"Left","Lateral","Dorsal","90",784,2,"no"
"491","P02","Bimanual",815,1,"Right","Up","Dorsal","0",815,2,"no"
"492","P02","Bimanual",906,1,"Right","Medial","Dorsal","315",906,2,"no"
"493","P02","Bimanual",846,1,"Left","Lateral","Palmar","90",846,2,"no"
"494","P02","Bimanual",647,1,"Right","Medial","Palmar","225",647,2,"no"
"495","P02","Bimanual",635,1,"Right","Medial","Palmar","315",635,2,"no"
"496","P02","Bimanual",663,0,"Right","Lateral","Dorsal","135",663,2,"no"
"497","P02","Bimanual",885,1,"Left","Medial","Dorsal","315",885,2,"no"
"498","P02","Bimanual",963,1,"Left","Medial","Palmar","270",963,2,"no"
"499","P02","Bimanual",1730,1,"Right","Lateral","Dorsal","90",1730,2,"no"
"500","P02","Bimanual",898,1,"Right","Up","Palmar","0",898,2,"no"
"501","P02","Bimanual",649,0,"Left","Lateral","Dorsal","135",649,2,"no"
"502","P02","Bimanual",717,1,"Left","Up","Dorsal","0",717,2,"no"
"503","P02","Bimanual",1212,1,"Right","Down","Palmar","180",1212,2,"no"
"504","P02","Bimanual",1031,1,"Left","Lateral","Palmar","45",1031,2,"no"
"505","P02","Bimanual",1013,1,"Right","Medial","Dorsal","225",1013,2,"no"
"506","P02","Bimanual",1600,1,"Right","Medial","Dorsal","270",1600,2,"no"
"507","P02","Bimanual",612,1,"Right","Medial","Palmar","270",612,2,"no"
"508","P02","Bimanual",667,1,"Right","Lateral","Palmar","135",667,2,"no"
"509","P02","Bimanual",1391,1,"Right","Lateral","Palmar","90",1391,2,"no"
"510","P02","Bimanual",697,1,"Left","Medial","Palmar","225",697,2,"no"
"511","P02","Bimanual",583,1,"Left","Medial","Palmar","315",583,2,"no"
"512","P02","Bimanual",1418,0,"Right","Down","Dorsal","180",1418,2,"no"
"513","P02","Bimanual",732,1,"Right","Lateral","Palmar","45",732,2,"no"
"514","P02","Bimanual",1049,1,"Left","Up","Palmar","0",1049,2,"no"
"515","P02","Bimanual",1217,1,"Left","Down","Palmar","180",1217,2,"no"
"516","P02","Bimanual",1464,1,"Left","Medial","Dorsal","225",1464,2,"no"
"517","P02","Bimanual",1402,1,"Left","Medial","Dorsal","270",1402,2,"no"
"518","P02","Bimanual",967,1,"Left","Lateral","Palmar","135",967,2,"no"
"519","P02","Bimanual",596,0,"Left","Down","Dorsal","180",596,2,"no"
"520","P02","Bimanual",751,1,"Left","Lateral","Dorsal","90",751,2,"no"
"521","P02","Bimanual",661,1,"Right","Lateral","Dorsal","45",661,2,"no"
"522","P02","Bimanual",818,1,"Right","Medial","Dorsal","270",818,2,"no"
"523","P02","Bimanual",912,1,"Right","Up","Palmar","0",912,2,"no"
"524","P02","Bimanual",715,0,"Right","Lateral","Dorsal","135",715,2,"no"
"525","P02","Bimanual",781,1,"Left","Lateral","Palmar","90",781,2,"no"
"526","P02","Bimanual",867,1,"Left","Down","Palmar","180",867,2,"no"
"527","P02","Bimanual",680,1,"Right","Medial","Dorsal","225",680,2,"no"
"528","P02","Bimanual",746,1,"Left","Medial","Dorsal","315",746,2,"no"
"529","P02","Bimanual",729,1,"Right","Lateral","Palmar","90",729,2,"no"
"530","P02","Bimanual",620,1,"Right","Up","Dorsal","0",620,2,"no"
"531","P02","Bimanual",995,1,"Left","Medial","Palmar","315",995,2,"no"
"532","P02","Bimanual",1184,1,"Right","Lateral","Palmar","135",1184,2,"no"
"533","P02","Bimanual",664,1,"Left","Medial","Dorsal","270",664,2,"no"
"534","P02","Bimanual",846,0,"Left","Medial","Palmar","270",846,2,"no"
"535","P02","Bimanual",713,1,"Right","Lateral","Dorsal","90",713,2,"no"
"536","P02","Bimanual",746,1,"Right","Lateral","Palmar","45",746,2,"no"
"537","P02","Bimanual",1034,0,"Right","Down","Palmar","180",1034,2,"no"
"538","P02","Bimanual",828,0,"Right","Down","Dorsal","180",828,2,"no"
"539","P02","Bimanual",1061,1,"Right","Medial","Palmar","225",1061,2,"no"
"540","P02","Bimanual",928,1,"Left","Up","Palmar","0",928,2,"no"
"541","P02","Bimanual",800,1,"Left","Lateral","Palmar","45",800,2,"no"
"542","P02","Bimanual",599,1,"Right","Medial","Palmar","315",599,2,"no"
"543","P02","Bimanual",1730,0,"Left","Medial","Dorsal","225",1730,2,"no"
"544","P02","Bimanual",830,1,"Right","Medial","Dorsal","315",830,2,"no"
"545","P02","Bimanual",985,1,"Left","Lateral","Dorsal","45",985,2,"no"
"546","P02","Bimanual",902,1,"Left","Up","Dorsal","0",902,2,"no"
"547","P02","Bimanual",1013,1,"Left","Lateral","Palmar","135",1013,2,"no"
"548","P02","Bimanual",665,1,"Right","Medial","Palmar","270",665,2,"no"
"549","P02","Bimanual",1262,1,"Left","Down","Dorsal","180",1262,2,"no"
"550","P02","Bimanual",1066,1,"Left","Medial","Palmar","225",1066,2,"no"
"551","P02","Bimanual",1130,1,"Left","Lateral","Dorsal","135",1130,2,"no"
"552","P02","Bimanual",1412,0,"Right","Lateral","Palmar","90",1412,3,"no"
"553","P02","Bimanual",750,1,"Right","Medial","Palmar","315",750,3,"no"
"554","P02","Bimanual",1064,1,"Right","Up","Dorsal","0",1064,3,"no"
"555","P02","Bimanual",1079,1,"Right","Medial","Palmar","225",1079,3,"no"
"556","P02","Bimanual",882,0,"Left","Down","Dorsal","180",882,3,"no"
"557","P02","Bimanual",679,1,"Left","Lateral","Palmar","90",679,3,"no"
"558","P02","Bimanual",726,1,"Right","Medial","Palmar","270",726,3,"no"
"559","P02","Bimanual",579,1,"Right","Lateral","Dorsal","45",579,3,"no"
"560","P02","Bimanual",796,1,"Left","Lateral","Palmar","45",796,3,"no"
"561","P02","Bimanual",746,1,"Right","Lateral","Dorsal","135",746,3,"no"
"562","P02","Bimanual",579,1,"Right","Lateral","Palmar","135",579,3,"no"
"563","P02","Bimanual",964,1,"Left","Down","Palmar","180",964,3,"no"
"564","P02","Bimanual",935,1,"Left","Lateral","Dorsal","135",935,3,"no"
"565","P02","Bimanual",683,1,"Right","Up","Palmar","0",683,3,"no"
"566","P02","Bimanual",634,1,"Left","Lateral","Palmar","135",634,3,"no"
"567","P02","Bimanual",812,1,"Left","Medial","Dorsal","315",812,3,"no"
"568","P02","Bimanual",718,1,"Left","Lateral","Dorsal","45",718,3,"no"
"569","P02","Bimanual",437,1,"Left","Up","Dorsal","0",437,3,"no"
"570","P02","Bimanual",1114,1,"Right","Down","Palmar","180",1114,3,"no"
"571","P02","Bimanual",914,1,"Left","Medial","Palmar","225",914,3,"no"
"572","P02","Bimanual",796,0,"Right","Medial","Dorsal","270",796,3,"no"
"573","P02","Bimanual",900,0,"Left","Up","Palmar","0",900,3,"no"
"574","P02","Bimanual",563,0,"Right","Medial","Dorsal","225",563,3,"no"
"575","P02","Bimanual",835,1,"Right","Medial","Dorsal","315",835,3,"no"
"576","P02","Bimanual",612,1,"Left","Lateral","Dorsal","90",612,3,"no"
"577","P02","Bimanual",878,1,"Right","Lateral","Palmar","45",878,3,"no"
"578","P02","Bimanual",856,1,"Left","Medial","Palmar","270",856,3,"no"
"579","P02","Bimanual",696,0,"Left","Medial","Dorsal","225",696,3,"no"
"580","P02","Bimanual",979,0,"Right","Down","Dorsal","180",979,3,"no"
"581","P02","Bimanual",918,1,"Right","Lateral","Dorsal","90",918,3,"no"
"582","P02","Bimanual",1213,1,"Left","Medial","Dorsal","270",1213,3,"no"
"583","P02","Bimanual",1097,1,"Left","Medial","Palmar","315",1097,3,"no"
"584","P02","Bimanual",1218,1,"Left","Lateral","Palmar","135",1218,3,"no"
"585","P02","Bimanual",696,1,"Right","Up","Dorsal","0",696,3,"no"
"586","P02","Bimanual",768,0,"Right","Down","Dorsal","180",768,3,"no"
"587","P02","Bimanual",1113,1,"Left","Medial","Dorsal","270",1113,3,"no"
"588","P02","Bimanual",753,0,"Left","Down","Dorsal","180",753,3,"no"
"589","P02","Bimanual",1050,1,"Right","Lateral","Dorsal","135",1050,3,"no"
"590","P02","Bimanual",1029,1,"Left","Up","Palmar","0",1029,3,"no"
"591","P02","Bimanual",898,1,"Left","Lateral","Dorsal","45",898,3,"no"
"592","P02","Bimanual",649,1,"Left","Up","Dorsal","0",649,3,"no"
"593","P02","Bimanual",879,1,"Right","Medial","Palmar","225",879,3,"no"
