"","ID","Group","Response_time","age","sex","Accuracy","Side","Direction","View","Angle","MIQ_item","MIQ_score","RT","Block","Angle_unif","Reject_trial"
"14180","P40","Foot",1021.1801,31,"Male",1,"Left","Medial","Palmar","270",NA,NA,1021.1801,2,90,"no"
"14181","P40","Foot",928.8299,31,"Male",1,"Right","Up","Palmar","0",NA,NA,928.8299,2,0,"no"
"14182","P40","Foot",980.4149,31,"Male",1,"Right","Medial","Palmar","270",NA,NA,980.4149,2,90,"no"
"14183","P40","Foot",1030.6086,31,"Male",1,"Left","Medial","Dorsal","270",NA,NA,1030.6086,2,90,"no"
"14184","P40","Foot",898.6899,31,"Male",1,"Left","Up","Dorsal","0",NA,NA,898.6899,2,0,"no"
"14185","P40","Foot",909.1092,31,"Male",1,"Left","Medial","Palmar","225",NA,NA,909.1092,2,135,"no"
"14186","P40","Foot",1433.0902,31,"Male",1,"Right","Lateral","Palmar","135",NA,NA,1433.0902,2,135,"no"
"14187","P40","Foot",1049.6669,31,"Male",1,"Left","Down","Dorsal","180",NA,NA,1049.6669,2,180,"no"
"14188","P40","Foot",1417.6881,31,"Male",1,"Left","Lateral","Palmar","135",NA,NA,1417.6881,2,135,"no"
"14189","P40","Foot",652.6046,31,"Male",1,"Right","Up","Dorsal","0",NA,NA,652.6046,2,0,"no"
"14190","P40","Foot",751.2136,31,"Male",1,"Left","Up","Palmar","0",NA,NA,751.2136,2,0,"no"
"14191","P40","Foot",845.0607,31,"Male",1,"Right","Lateral","Dorsal","135",NA,NA,845.0607,2,135,"no"
"14192","P40","Foot",848.493,31,"Male",1,"Right","Lateral","Palmar","90",NA,NA,848.493,2,90,"no"
"14193","P40","Foot",978.5819,31,"Male",1,"Left","Lateral","Palmar","90",NA,NA,978.5819,2,90,"no"
"14194","P40","Foot",1608.0967,31,"Male",1,"Right","Medial","Dorsal","225",NA,NA,1608.0967,2,135,"no"
"14195","P40","Foot",707.948,31,"Male",0,"Right","Down","Dorsal","180",NA,NA,707.948,2,180,"no"
"14196","P40","Foot",1372.8098,31,"Male",1,"Left","Lateral","Palmar","45",NA,NA,1372.8098,2,45,"no"
"14197","P40","Foot",786.1815,31,"Male",1,"Right","Lateral","Dorsal","90",NA,NA,786.1815,2,90,"no"
"14198","P40","Foot",960.5437,31,"Male",0,"Right","Medial","Palmar","225",NA,NA,960.5437,2,135,"no"
"14199","P40","Foot",1429.5661,31,"Male",1,"Left","Medial","Palmar","315",NA,NA,1429.5661,2,45,"no"
"14200","P40","Foot",2432.693,31,"Male",0,"Left","Down","Palmar","180",NA,NA,2432.693,2,180,"no"
"14201","P40","Foot",938.5367,31,"Male",1,"Right","Lateral","Palmar","45",NA,NA,938.5367,2,45,"no"
"14202","P40","Foot",1422.1777,31,"Male",1,"Left","Lateral","Dorsal","135",NA,NA,1422.1777,2,135,"no"
"14203","P40","Foot",1744.6486,31,"Male",1,"Left","Medial","Dorsal","315",NA,NA,1744.6486,2,45,"no"
"14204","P40","Foot",877.4919,31,"Male",1,"Left","Medial","Dorsal","225",NA,NA,877.4919,3,135,"no"
"14205","P40","Foot",1114.1298,31,"Male",0,"Left","Lateral","Dorsal","90",NA,NA,1114.1298,3,90,"no"
"14206","P40","Foot",2687.0973,31,"Male",0,"Left","Lateral","Palmar","135",NA,NA,2687.0973,3,135,"no"
"14207","P40","Foot",859.0788,31,"Male",1,"Left","Medial","Palmar","225",NA,NA,859.0788,3,135,"no"
"14208","P40","Foot",1620.8077,31,"Male",1,"Left","Lateral","Palmar","90",NA,NA,1620.8077,3,90,"no"
"14209","P40","Foot",726.2367,31,"Male",1,"Right","Medial","Dorsal","315",NA,NA,726.2367,3,45,"no"
"14210","P40","Foot",1671.7461,31,"Male",0,"Right","Down","Palmar","180",NA,NA,1671.7461,3,180,"no"
"14211","P40","Foot",747.134,31,"Male",1,"Right","Up","Dorsal","0",NA,NA,747.134,3,0,"no"
"14212","P40","Foot",900.5361,31,"Male",1,"Right","Up","Palmar","0",NA,NA,900.5361,3,0,"no"
"14213","P40","Foot",857.911,31,"Male",1,"Right","Lateral","Palmar","45",NA,NA,857.911,3,45,"no"
"14214","P40","Foot",1120.463,31,"Male",1,"Left","Lateral","Dorsal","135",NA,NA,1120.463,3,135,"no"
"14215","P40","Foot",863.5334,31,"Male",1,"Right","Lateral","Palmar","90",NA,NA,863.5334,3,90,"no"
"14216","P40","Foot",896.2631,31,"Male",1,"Left","Medial","Palmar","270",NA,NA,896.2631,3,90,"no"
"14217","P40","Foot",2290.0963,31,"Male",1,"Left","Down","Dorsal","180",NA,NA,2290.0963,3,180,"no"
"14218","P40","Foot",1246.5567,31,"Male",1,"Left","Medial","Dorsal","270",NA,NA,1246.5567,3,90,"no"
"14219","P40","Foot",889.1122,31,"Male",1,"Right","Lateral","Dorsal","90",NA,NA,889.1122,3,90,"no"
"14220","P40","Foot",1056.6327,31,"Male",1,"Right","Lateral","Palmar","135",NA,NA,1056.6327,3,135,"no"
"14221","P40","Foot",1151.3749,31,"Male",0,"Right","Lateral","Dorsal","135",NA,NA,1151.3749,3,135,"no"
"14222","P40","Foot",2355.9098,31,"Male",1,"Right","Medial","Dorsal","225",NA,NA,2355.9098,3,135,"no"
"14223","P40","Foot",2858.6179,31,"Male",1,"Right","Down","Dorsal","180",NA,NA,2858.6179,3,180,"no"
"14224","P40","Foot",1099.7889,31,"Male",1,"Left","Lateral","Dorsal","45",NA,NA,1099.7889,3,45,"no"
"14225","P40","Foot",914.1282,31,"Male",1,"Left","Medial","Dorsal","315",NA,NA,914.1282,3,45,"no"
"14226","P40","Foot",1095.6998,31,"Male",1,"Right","Medial","Dorsal","270",NA,NA,1095.6998,3,90,"no"
"14227","P40","Foot",702.4954,31,"Male",1,"Left","Up","Dorsal","0",NA,NA,702.4954,3,0,"no"
"14228","P40","Foot",806.2156,31,"Male",0,"Right","Medial","Palmar","315",NA,NA,806.2156,3,45,"no"
"14229","P40","Foot",1856.5199,31,"Male",1,"Left","Lateral","Palmar","45",NA,NA,1856.5199,3,45,"no"
"14230","P40","Foot",910.8019,31,"Male",1,"Left","Medial","Palmar","315",NA,NA,910.8019,3,45,"no"
"14231","P40","Foot",959.2542,31,"Male",1,"Left","Up","Palmar","0",NA,NA,959.2542,3,0,"no"
"14232","P40","Foot",870.3879,31,"Male",1,"Right","Medial","Palmar","270",NA,NA,870.3879,3,90,"no"
"14233","P40","Foot",925.2261,31,"Male",1,"Right","Lateral","Dorsal","45",NA,NA,925.2261,3,45,"no"
"14234","P40","Foot",1038.9157,31,"Male",1,"Left","Down","Palmar","180",NA,NA,1038.9157,3,180,"no"
"14235","P40","Foot",1189.9576,31,"Male",1,"Right","Medial","Palmar","225",NA,NA,1189.9576,3,135,"no"
"14236","P40","Foot",1302.7623,31,"Male",1,"Left","Medial","Dorsal","270",NA,NA,1302.7623,3,90,"no"
"14237","P40","Foot",1080.3687,31,"Male",1,"Right","Medial","Palmar","270",NA,NA,1080.3687,3,90,"no"
"14238","P40","Foot",2289.6299,31,"Male",1,"Right","Medial","Dorsal","315",NA,NA,2289.6299,3,45,"no"
"14239","P40","Foot",805.4915,31,"Male",0,"Right","Up","Palmar","0",NA,NA,805.4915,3,0,"no"
"14240","P40","Foot",683.4607,31,"Male",1,"Right","Medial","Palmar","225",NA,NA,683.4607,3,135,"no"
"14241","P40","Foot",824.0594,31,"Male",1,"Left","Medial","Dorsal","315",NA,NA,824.0594,3,45,"no"
"14242","P40","Foot",1354.6862,31,"Male",1,"Left","Lateral","Palmar","45",NA,NA,1354.6862,3,45,"no"
"14243","P40","Foot",1014.2193,31,"Male",1,"Left","Lateral","Dorsal","90",NA,NA,1014.2193,3,90,"no"
"14244","P40","Foot",631.9965,31,"Male",1,"Left","Lateral","Dorsal","45",NA,NA,631.9965,3,45,"no"
"14245","P40","Foot",813.0389,31,"Male",1,"Right","Down","Palmar","180",NA,NA,813.0389,3,180,"no"
"14246","P40","Foot",797.7354,31,"Male",1,"Right","Lateral","Palmar","45",NA,NA,797.7354,3,45,"no"
"14247","P40","Foot",745.7743,31,"Male",1,"Right","Lateral","Dorsal","45",NA,NA,745.7743,3,45,"no"
"14248","P40","Foot",881.2407,31,"Male",1,"Right","Lateral","Dorsal","135",NA,NA,881.2407,3,135,"no"
"14249","P40","Foot",807.6114,31,"Male",1,"Right","Lateral","Palmar","135",NA,NA,807.6114,3,135,"no"
"14250","P40","Foot",569.6012,31,"Male",1,"Right","Lateral","Dorsal","90",NA,NA,569.6012,3,90,"no"
"14251","P40","Foot",542.0123,31,"Male",1,"Right","Up","Dorsal","0",NA,NA,542.0123,3,0,"no"
"14252","P40","Foot",868.1317,31,"Male",1,"Left","Lateral","Dorsal","135",NA,NA,868.1317,3,135,"no"
"14253","P40","Foot",697.8009,31,"Male",0,"Left","Medial","Palmar","315",NA,NA,697.8009,3,45,"no"
"14254","P40","Foot",732.2588,31,"Male",1,"Right","Medial","Palmar","315",NA,NA,732.2588,3,45,"no"
"14255","P40","Foot",801.1409,31,"Male",1,"Left","Down","Palmar","180",NA,NA,801.1409,3,180,"no"
"14256","P40","Foot",707.1126,31,"Male",1,"Left","Medial","Palmar","225",NA,NA,707.1126,3,135,"no"
"14257","P40","Foot",864.8402,31,"Male",1,"Left","Medial","Dorsal","225",NA,NA,864.8402,3,135,"no"
"14258","P40","Foot",731.2451,31,"Male",1,"Left","Up","Dorsal","0",NA,NA,731.2451,3,0,"no"
"14259","P40","Foot",620.4722,31,"Male",0,"Right","Down","Dorsal","180",NA,NA,620.4722,3,180,"no"
"14260","P40","Foot",760.7648,31,"Male",1,"Right","Medial","Dorsal","225",NA,NA,760.7648,3,135,"no"
"14261","P40","Foot",1155.1495,31,"Male",1,"Left","Up","Palmar","0",NA,NA,1155.1495,3,0,"no"
"14262","P40","Foot",716.7997,31,"Male",1,"Left","Medial","Palmar","270",NA,NA,716.7997,3,90,"no"
"14263","P40","Foot",691.5448,31,"Male",1,"Right","Medial","Dorsal","270",NA,NA,691.5448,3,90,"no"
"14264","P40","Foot",1602.8864,31,"Male",0,"Left","Lateral","Palmar","90",NA,NA,1602.8864,3,90,"no"
"14265","P40","Foot",1317.7262,31,"Male",1,"Left","Lateral","Palmar","135",NA,NA,1317.7262,3,135,"no"
"14266","P40","Foot",804.9419,31,"Male",1,"Right","Lateral","Palmar","90",NA,NA,804.9419,3,90,"no"
"14267","P40","Foot",2653.7365,31,"Male",1,"Left","Down","Dorsal","180",NA,NA,2653.7365,3,180,"no"
"14268","P40","Foot",655.8344,31,"Male",1,"Right","Lateral","Dorsal","45",NA,NA,655.8344,3,45,"no"
"14269","P40","Foot",896.3104,31,"Male",1,"Right","Lateral","Dorsal","135",NA,NA,896.3104,3,135,"no"
"14270","P40","Foot",797.3334,31,"Male",1,"Right","Medial","Palmar","270",NA,NA,797.3334,3,90,"no"
"14271","P40","Foot",697.7376,31,"Male",1,"Right","Lateral","Palmar","90",NA,NA,697.7376,3,90,"no"
"14272","P40","Foot",932.8106,31,"Male",1,"Left","Lateral","Dorsal","135",NA,NA,932.8106,3,135,"no"
"14273","P40","Foot",958.0477,31,"Male",1,"Left","Medial","Palmar","270",NA,NA,958.0477,3,90,"no"
"14274","P40","Foot",900.417,31,"Male",1,"Right","Lateral","Dorsal","90",NA,NA,900.417,3,90,"no"
"14275","P40","Foot",1256.5409,31,"Male",1,"Left","Medial","Palmar","225",NA,NA,1256.5409,3,135,"no"
"14276","P40","Foot",979.3789,31,"Male",1,"Right","Up","Palmar","0",NA,NA,979.3789,3,0,"no"
"14277","P40","Foot",1710.1312,31,"Male",1,"Left","Lateral","Palmar","45",NA,NA,1710.1312,3,45,"no"
"14278","P40","Foot",753.5355,31,"Male",0,"Right","Lateral","Palmar","135",NA,NA,753.5355,3,135,"no"
"14279","P40","Foot",659.4009,31,"Male",0,"Left","Up","Palmar","0",NA,NA,659.4009,3,0,"no"
"14280","P40","Foot",1440.0783,31,"Male",1,"Left","Up","Dorsal","0",NA,NA,1440.0783,3,0,"no"
"14281","P40","Foot",1013.0304,31,"Male",1,"Left","Medial","Dorsal","315",NA,NA,1013.0304,3,45,"no"
"14282","P40","Foot",782.0103,31,"Male",1,"Left","Medial","Dorsal","270",NA,NA,782.0103,3,90,"no"
"14283","P40","Foot",1235.2426,31,"Male",1,"Left","Lateral","Palmar","90",NA,NA,1235.2426,3,90,"no"
"14284","P40","Foot",858.0418,31,"Male",1,"Left","Lateral","Dorsal","90",NA,NA,858.0418,3,90,"no"
"14285","P40","Foot",986.3961,31,"Male",0,"Left","Medial","Palmar","315",NA,NA,986.3961,3,45,"no"
"14286","P40","Foot",948.4681,31,"Male",1,"Right","Medial","Dorsal","225",NA,NA,948.4681,3,135,"no"
"14287","P40","Foot",794.6719,31,"Male",1,"Right","Medial","Dorsal","270",NA,NA,794.6719,3,90,"no"
"14288","P40","Foot",637.6358,31,"Male",1,"Right","Up","Dorsal","0",NA,NA,637.6358,3,0,"no"
"14289","P40","Foot",1304.5014,31,"Male",1,"Left","Lateral","Palmar","135",NA,NA,1304.5014,3,135,"no"
"14290","P40","Foot",2169.1725,31,"Male",1,"Left","Down","Dorsal","180",NA,NA,2169.1725,3,180,"no"
"14291","P40","Foot",1862.2705,31,"Male",1,"Left","Down","Palmar","180",NA,NA,1862.2705,3,180,"no"
"14292","P40","Foot",1204.6533,31,"Male",1,"Left","Medial","Dorsal","225",NA,NA,1204.6533,3,135,"no"
"14293","P40","Foot",1828.6159,31,"Male",1,"Right","Lateral","Palmar","45",NA,NA,1828.6159,3,45,"no"
"14294","P40","Foot",767.4632,31,"Male",1,"Right","Medial","Palmar","315",NA,NA,767.4632,3,45,"no"
"14295","P40","Foot",813.0289,31,"Male",1,"Right","Medial","Palmar","225",NA,NA,813.0289,3,135,"no"
"14296","P40","Foot",1181.7341,31,"Male",1,"Left","Lateral","Dorsal","45",NA,NA,1181.7341,3,45,"no"
"14297","P40","Foot",995.162,31,"Male",0,"Right","Down","Palmar","180",NA,NA,995.162,3,180,"no"
"14298","P40","Foot",733.7937,31,"Male",1,"Right","Medial","Dorsal","315",NA,NA,733.7937,3,45,"no"
"14299","P40","Foot",1003.1541,31,"Male",0,"Right","Down","Dorsal","180",NA,NA,1003.1541,3,180,"no"
"14300","P40","Foot",928.3999,31,"Male",1,"Left","Medial","Palmar","225",NA,NA,928.3999,4,135,"no"
"14301","P40","Foot",841.6942,31,"Male",0,"Left","Lateral","Dorsal","135",NA,NA,841.6942,4,135,"no"
"14302","P40","Foot",1631.6704,31,"Male",0,"Right","Down","Dorsal","180",NA,NA,1631.6704,4,180,"no"
"14303","P40","Foot",689.9145,31,"Male",1,"Right","Medial","Palmar","225",NA,NA,689.9145,4,135,"no"
"14304","P40","Foot",901.0777,31,"Male",1,"Right","Up","Dorsal","0",NA,NA,901.0777,4,0,"no"
"14305","P40","Foot",631.062,31,"Male",1,"Right","Medial","Dorsal","315",NA,NA,631.062,4,45,"no"
"14306","P40","Foot",1335.2779,31,"Male",1,"Left","Lateral","Palmar","135",NA,NA,1335.2779,4,135,"no"
"14307","P40","Foot",1398.6284,31,"Male",1,"Right","Lateral","Palmar","45",NA,NA,1398.6284,4,45,"no"
"14308","P40","Foot",945.138,31,"Male",1,"Right","Medial","Dorsal","225",NA,NA,945.138,4,135,"no"
"14309","P40","Foot",855.8257,31,"Male",1,"Right","Lateral","Palmar","90",NA,NA,855.8257,4,90,"no"
"14310","P40","Foot",712.0969,31,"Male",1,"Right","Lateral","Dorsal","90",NA,NA,712.0969,4,90,"no"
"14311","P40","Foot",994.7374,31,"Male",1,"Left","Lateral","Palmar","45",NA,NA,994.7374,4,45,"no"
"14312","P40","Foot",1119.78,31,"Male",1,"Left","Medial","Dorsal","315",NA,NA,1119.78,4,45,"no"
"14313","P40","Foot",821.3088,31,"Male",1,"Right","Lateral","Palmar","135",NA,NA,821.3088,4,135,"no"
"14314","P40","Foot",821.6509,31,"Male",1,"Left","Lateral","Dorsal","45",NA,NA,821.6509,4,45,"no"
"14315","P40","Foot",1578.3437,31,"Male",1,"Right","Down","Palmar","180",NA,NA,1578.3437,4,180,"no"
"14316","P40","Foot",769.1001,31,"Male",1,"Right","Lateral","Dorsal","135",NA,NA,769.1001,4,135,"no"
"14317","P40","Foot",924.3268,31,"Male",1,"Left","Medial","Palmar","315",NA,NA,924.3268,4,45,"no"
"14318","P40","Foot",769.844,31,"Male",1,"Left","Up","Dorsal","0",NA,NA,769.844,4,0,"no"
"14319","P40","Foot",998.1208,31,"Male",1,"Right","Up","Palmar","0",NA,NA,998.1208,4,0,"no"
"14320","P40","Foot",1024.5399,31,"Male",1,"Left","Down","Palmar","180",NA,NA,1024.5399,4,180,"no"
"14321","P40","Foot",1203.7018,31,"Male",1,"Right","Medial","Palmar","315",NA,NA,1203.7018,4,45,"no"
"14322","P40","Foot",853.334,31,"Male",1,"Left","Up","Palmar","0",NA,NA,853.334,4,0,"no"
"14323","P40","Foot",1516.83,31,"Male",1,"Left","Lateral","Dorsal","90",NA,NA,1516.83,4,90,"no"
"14324","P40","Foot",1509.7896,31,"Male",1,"Right","Lateral","Dorsal","45",NA,NA,1509.7896,4,45,"no"
"14325","P40","Foot",1347.8617,31,"Male",1,"Right","Medial","Palmar","270",NA,NA,1347.8617,4,90,"no"
"14326","P40","Foot",719.3498,31,"Male",1,"Left","Down","Dorsal","180",NA,NA,719.3498,4,180,"no"
"14327","P40","Foot",1234.1074,31,"Male",1,"Right","Medial","Dorsal","270",NA,NA,1234.1074,4,90,"no"
"14328","P40","Foot",784.663,31,"Male",1,"Left","Medial","Dorsal","225",NA,NA,784.663,4,135,"no"
"14329","P40","Foot",1347.0582,31,"Male",1,"Left","Medial","Dorsal","270",NA,NA,1347.0582,4,90,"no"
"14330","P40","Foot",1024.062,31,"Male",1,"Left","Medial","Palmar","270",NA,NA,1024.062,4,90,"no"
"14331","P40","Foot",1012.2086,31,"Male",0,"Left","Lateral","Palmar","90",NA,NA,1012.2086,4,90,"no"
"14332","P40","Foot",1355.6416,31,"Male",1,"Left","Lateral","Dorsal","45",NA,NA,1355.6416,4,45,"no"
"14333","P40","Foot",1811.8242,31,"Male",1,"Left","Medial","Dorsal","270",NA,NA,1811.8242,4,90,"no"
"14334","P40","Foot",740.075,31,"Male",1,"Right","Medial","Palmar","315",NA,NA,740.075,4,45,"no"
"14335","P40","Foot",832.4342,31,"Male",1,"Left","Lateral","Palmar","135",NA,NA,832.4342,4,135,"no"
"14336","P40","Foot",758.8965,31,"Male",1,"Right","Lateral","Dorsal","90",NA,NA,758.8965,4,90,"no"
"14337","P40","Foot",847.7363,31,"Male",1,"Right","Medial","Palmar","225",NA,NA,847.7363,4,135,"no"
"14338","P40","Foot",718.5408,31,"Male",1,"Left","Up","Palmar","0",NA,NA,718.5408,4,0,"no"
"14339","P40","Foot",847.7622,31,"Male",1,"Left","Medial","Palmar","315",NA,NA,847.7622,4,45,"no"
"14340","P40","Foot",787.2233,31,"Male",1,"Right","Lateral","Palmar","135",NA,NA,787.2233,4,135,"no"
"14341","P40","Foot",809.6142,31,"Male",1,"Left","Medial","Palmar","270",NA,NA,809.6142,4,90,"no"
"14342","P40","Foot",722.6216,31,"Male",1,"Right","Medial","Dorsal","270",NA,NA,722.6216,4,90,"no"
"14343","P40","Foot",1244.6068,31,"Male",1,"Right","Lateral","Palmar","90",NA,NA,1244.6068,4,90,"no"
"14344","P40","Foot",1357.6414,31,"Male",1,"Right","Down","Palmar","180",NA,NA,1357.6414,4,180,"no"
"14345","P40","Foot",1049.1813,31,"Male",1,"Left","Medial","Dorsal","225",NA,NA,1049.1813,4,135,"no"
"14346","P40","Foot",670.1925,31,"Male",1,"Right","Medial","Palmar","270",NA,NA,670.1925,4,90,"no"
"14347","P40","Foot",877.2421,31,"Male",0,"Right","Down","Dorsal","180",NA,NA,877.2421,4,180,"no"
"14348","P40","Foot",702.5442,31,"Male",1,"Right","Medial","Dorsal","315",NA,NA,702.5442,4,45,"no"
"14349","P40","Foot",843.4354,31,"Male",1,"Left","Lateral","Palmar","90",NA,NA,843.4354,4,90,"no"
"14350","P40","Foot",629.317,31,"Male",1,"Right","Lateral","Dorsal","45",NA,NA,629.317,4,45,"no"
"14351","P40","Foot",656.9181,31,"Male",1,"Right","Up","Dorsal","0",NA,NA,656.9181,4,0,"no"
"14352","P40","Foot",888.6713,31,"Male",1,"Left","Medial","Palmar","225",NA,NA,888.6713,4,135,"no"
"14353","P40","Foot",1416.8728,31,"Male",1,"Left","Down","Dorsal","180",NA,NA,1416.8728,4,180,"no"
"14354","P40","Foot",821.9511,31,"Male",1,"Right","Medial","Dorsal","225",NA,NA,821.9511,4,135,"no"
"14355","P40","Foot",820.931,31,"Male",1,"Left","Medial","Dorsal","315",NA,NA,820.931,4,45,"no"
"14356","P40","Foot",611.661,31,"Male",0,"Left","Lateral","Palmar","45",NA,NA,611.661,4,45,"no"
"14357","P40","Foot",1344.2021,31,"Male",1,"Left","Down","Palmar","180",NA,NA,1344.2021,4,180,"no"
"14358","P40","Foot",1027.3528,31,"Male",1,"Left","Up","Dorsal","0",NA,NA,1027.3528,4,0,"no"
"14359","P40","Foot",728.0938,31,"Male",0,"Right","Lateral","Dorsal","135",NA,NA,728.0938,4,135,"no"
"14360","P40","Foot",887.7935,31,"Male",1,"Right","Lateral","Palmar","45",NA,NA,887.7935,4,45,"no"
"14361","P40","Foot",1202.9309,31,"Male",1,"Left","Lateral","Dorsal","90",NA,NA,1202.9309,4,90,"no"
"14362","P40","Foot",1446.2571,31,"Male",1,"Right","Up","Palmar","0",NA,NA,1446.2571,4,0,"no"
"14363","P40","Foot",805.4897,31,"Male",1,"Left","Lateral","Dorsal","135",NA,NA,805.4897,4,135,"no"
"14364","P40","Foot",1685.3594,31,"Male",1,"Left","Lateral","Palmar","45",NA,NA,1685.3594,4,45,"no"
"14365","P40","Foot",1189.6408,31,"Male",1,"Left","Medial","Dorsal","225",NA,NA,1189.6408,4,135,"no"
"14366","P40","Foot",681.1997,31,"Male",1,"Right","Medial","Palmar","315",NA,NA,681.1997,4,45,"no"
"14367","P40","Foot",739.1698,31,"Male",1,"Right","Medial","Palmar","270",NA,NA,739.1698,4,90,"no"
"14368","P40","Foot",664.0037,31,"Male",0,"Right","Lateral","Dorsal","135",NA,NA,664.0037,4,135,"no"
"14369","P40","Foot",695.2381,31,"Male",1,"Right","Lateral","Palmar","45",NA,NA,695.2381,4,45,"no"
"14370","P40","Foot",871.1307,31,"Male",1,"Left","Lateral","Palmar","135",NA,NA,871.1307,4,135,"no"
"14371","P40","Foot",1992.9435,31,"Male",1,"Right","Medial","Dorsal","225",NA,NA,1992.9435,4,135,"no"
"14372","P40","Foot",1064.5451,31,"Male",0,"Right","Lateral","Palmar","135",NA,NA,1064.5451,4,135,"no"
"14373","P40","Foot",1444.0541,31,"Male",1,"Right","Lateral","Palmar","90",NA,NA,1444.0541,4,90,"no"
"14374","P40","Foot",734.1319,31,"Male",1,"Right","Medial","Dorsal","315",NA,NA,734.1319,4,45,"no"
"14375","P40","Foot",824.9222,31,"Male",1,"Left","Up","Palmar","0",NA,NA,824.9222,4,0,"no"
"14376","P40","Foot",1100.6421,31,"Male",1,"Left","Medial","Palmar","270",NA,NA,1100.6421,4,90,"no"
"14377","P40","Foot",744.9238,31,"Male",0,"Left","Lateral","Dorsal","90",NA,NA,744.9238,4,90,"no"
"14378","P40","Foot",1391.3575,31,"Male",1,"Left","Down","Dorsal","180",NA,NA,1391.3575,4,180,"no"
"14379","P40","Foot",955.4691,31,"Male",1,"Left","Lateral","Dorsal","135",NA,NA,955.4691,4,135,"no"
"14380","P40","Foot",664.487,31,"Male",1,"Right","Up","Dorsal","0",NA,NA,664.487,4,0,"no"
"14381","P40","Foot",928.5058,31,"Male",1,"Left","Medial","Palmar","225",NA,NA,928.5058,4,135,"no"
"14382","P40","Foot",1343.3585,31,"Male",1,"Left","Lateral","Palmar","90",NA,NA,1343.3585,4,90,"no"
"14383","P40","Foot",1995.614,31,"Male",1,"Left","Down","Palmar","180",NA,NA,1995.614,4,180,"no"
"14384","P40","Foot",848.1187,31,"Male",1,"Right","Up","Palmar","0",NA,NA,848.1187,4,0,"no"
"14385","P40","Foot",1953.2239,31,"Male",0,"Right","Down","Dorsal","180",NA,NA,1953.2239,4,180,"no"
"14386","P40","Foot",830.8614,31,"Male",1,"Left","Up","Dorsal","0",NA,NA,830.8614,4,0,"no"
"14387","P40","Foot",764.3605,31,"Male",1,"Right","Lateral","Dorsal","45",NA,NA,764.3605,4,45,"no"
"14388","P40","Foot",861.9969,31,"Male",1,"Right","Medial","Dorsal","270",NA,NA,861.9969,4,90,"no"
"14389","P40","Foot",1127.0019,31,"Male",1,"Left","Medial","Palmar","315",NA,NA,1127.0019,4,45,"no"
"14390","P40","Foot",1378.4158,31,"Male",0,"Left","Lateral","Dorsal","45",NA,NA,1378.4158,4,45,"no"
"14391","P40","Foot",1158.9375,31,"Male",1,"Right","Lateral","Dorsal","90",NA,NA,1158.9375,4,90,"no"
"14392","P40","Foot",1570.845,31,"Male",1,"Right","Down","Palmar","180",NA,NA,1570.845,4,180,"no"
"14393","P40","Foot",945.3361,31,"Male",1,"Left","Medial","Dorsal","315",NA,NA,945.3361,4,45,"no"
"14394","P40","Foot",1773.6359,31,"Male",1,"Left","Medial","Dorsal","270",NA,NA,1773.6359,4,90,"no"
"14395","P40","Foot",800.9401,31,"Male",1,"Right","Medial","Palmar","225",NA,NA,800.9401,4,135,"no"
"14396","P41","Foot",1077.12599996012,20,"Male",1,"Left","Lateral","Palmar","135",NA,NA,1077.12599996012,1,135,"no"
"14397","P41","Foot",658.760999969672,20,"Male",1,"Left","Medial","Dorsal","315",NA,NA,658.760999969672,1,45,"no"
"14398","P41","Foot",554.707499977667,20,"Male",1,"Left","Medial","Dorsal","270",NA,NA,554.707499977667,1,90,"no"
"14399","P41","Foot",498.976200004108,20,"Male",1,"Right","Medial","Dorsal","225",NA,NA,498.976200004108,1,135,"no"
"14400","P41","Foot",622.179400001187,20,"Male",0,"Left","Lateral","Palmar","90",NA,NA,622.179400001187,1,90,"no"
"14401","P41","Foot",497.534300026018,20,"Male",1,"Right","Medial","Dorsal","315",NA,NA,497.534300026018,1,45,"no"
"14402","P41","Foot",724.854299973231,20,"Male",1,"Right","Medial","Palmar","225",NA,NA,724.854299973231,1,135,"no"
"14403","P41","Foot",460.929099994246,20,"Male",1,"Left","Medial","Palmar","270",NA,NA,460.929099994246,1,90,"no"
"14404","P41","Foot",491.409700014628,20,"Male",1,"Left","Medial","Palmar","225",NA,NA,491.409700014628,1,135,"no"
"14405","P41","Foot",844.522600003984,20,"Male",1,"Right","Lateral","Dorsal","135",NA,NA,844.522600003984,1,135,"no"
"14406","P41","Foot",737.170899985358,20,"Male",1,"Left","Lateral","Dorsal","45",NA,NA,737.170899985358,1,45,"no"
"14407","P41","Foot",1041.4600999793,20,"Male",1,"Left","Up","Dorsal","0",NA,NA,1041.4600999793,1,0,"no"
"14408","P41","Foot",685.587399988435,20,"Male",1,"Right","Lateral","Dorsal","45",NA,NA,685.587399988435,1,45,"no"
"14409","P41","Foot",676.81169998832,20,"Male",1,"Left","Medial","Dorsal","225",NA,NA,676.81169998832,1,135,"no"
"14410","P41","Foot",730.667299998458,20,"Male",1,"Right","Lateral","Palmar","45",NA,NA,730.667299998458,1,45,"no"
"14411","P41","Foot",496.711899992079,20,"Male",1,"Right","Up","Dorsal","0",NA,NA,496.711899992079,1,0,"no"
"14412","P41","Foot",662.08750003716,20,"Male",1,"Left","Lateral","Dorsal","135",NA,NA,662.08750003716,1,135,"no"
"14413","P41","Foot",568.844599998556,20,"Male",0,"Right","Down","Palmar","180",NA,NA,568.844599998556,1,180,"no"
